# Assembly name:  ASM161421v1
# Organism name:  Nannochloropsis gaditana (eukaryotes)
# Infraspecific name:  strain=CCMP527
# Taxid:          72520
# BioSample:      SAMN04613695
# BioProject:     PRJNA65109
# Submitter:      Qingdao Institute of Bioenergy and Bioprocess Technology, Chinese Academy of Sciences
# Date:           2016-04-08
# Assembly type:  haploid
# Release type:   major
# Assembly level: Contig
# Genome representation: full
# WGS project:    AFGN01
# Assembly method: Velvet v. 1.0.14
# Genome coverage: 30x
# Sequencing technology: Illumina GA IIx
# GenBank assembly accession: GCA_001614215.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_001614265.1		Primary Assembly
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
contig16858_3	unplaced-scaffold	na	na	AFGN01005166.1	<>	na	Primary Assembly	561	na
contig16858_4	unplaced-scaffold	na	na	AFGN01005167.1	<>	na	Primary Assembly	252	na
contig16858_5	unplaced-scaffold	na	na	AFGN01005168.1	<>	na	Primary Assembly	201	na
contig16858_6	unplaced-scaffold	na	na	AFGN01005169.1	<>	na	Primary Assembly	557	na
contig16858_8	unplaced-scaffold	na	na	AFGN01005170.1	<>	na	Primary Assembly	213	na
contig16858_9	unplaced-scaffold	na	na	AFGN01005171.1	<>	na	Primary Assembly	424	na
contig16858_10	unplaced-scaffold	na	na	AFGN01005172.1	<>	na	Primary Assembly	240	na
contig16858_12	unplaced-scaffold	na	na	AFGN01005173.1	<>	na	Primary Assembly	517	na
contig16858_13	unplaced-scaffold	na	na	AFGN01005174.1	<>	na	Primary Assembly	280	na
contig16858_14	unplaced-scaffold	na	na	AFGN01005175.1	<>	na	Primary Assembly	312	na
contig16858_15	unplaced-scaffold	na	na	AFGN01005176.1	<>	na	Primary Assembly	241	na
contig16858_16	unplaced-scaffold	na	na	AFGN01005177.1	<>	na	Primary Assembly	262	na
contig16858_17	unplaced-scaffold	na	na	AFGN01005178.1	<>	na	Primary Assembly	1137	na
contig16858_18	unplaced-scaffold	na	na	AFGN01005179.1	<>	na	Primary Assembly	280	na
contig16858_20	unplaced-scaffold	na	na	AFGN01005180.1	<>	na	Primary Assembly	321	na
contig16858_21	unplaced-scaffold	na	na	AFGN01005181.1	<>	na	Primary Assembly	590	na
contig16858_22	unplaced-scaffold	na	na	AFGN01005182.1	<>	na	Primary Assembly	796	na
contig16858_23	unplaced-scaffold	na	na	AFGN01005183.1	<>	na	Primary Assembly	1207	na
contig16858_24	unplaced-scaffold	na	na	AFGN01005184.1	<>	na	Primary Assembly	838	na
contig16862_2	unplaced-scaffold	na	na	AFGN01005185.1	<>	na	Primary Assembly	540	na
contig16864_1	unplaced-scaffold	na	na	AFGN01005186.1	<>	na	Primary Assembly	279	na
contig16864_2	unplaced-scaffold	na	na	AFGN01005187.1	<>	na	Primary Assembly	3419	na
contig16866_1	unplaced-scaffold	na	na	AFGN01005188.1	<>	na	Primary Assembly	381	na
contig16866_2	unplaced-scaffold	na	na	AFGN01005189.1	<>	na	Primary Assembly	1721	na
contig16867_2	unplaced-scaffold	na	na	AFGN01005190.1	<>	na	Primary Assembly	442	na
contig16872_2	unplaced-scaffold	na	na	AFGN01005191.1	<>	na	Primary Assembly	435	na
contig16881_1	unplaced-scaffold	na	na	AFGN01005192.1	<>	na	Primary Assembly	495	na
contig16881_2	unplaced-scaffold	na	na	AFGN01005193.1	<>	na	Primary Assembly	1428	na
contig16905	unplaced-scaffold	na	na	AFGN01005194.1	<>	na	Primary Assembly	239	na
contig16920_1	unplaced-scaffold	na	na	AFGN01005195.1	<>	na	Primary Assembly	14151	na
contig16927	unplaced-scaffold	na	na	AFGN01005196.1	<>	na	Primary Assembly	223	na
contig16929_1	unplaced-scaffold	na	na	AFGN01005197.1	<>	na	Primary Assembly	631	na
contig16929_2	unplaced-scaffold	na	na	AFGN01005198.1	<>	na	Primary Assembly	266	na
contig16934_1	unplaced-scaffold	na	na	AFGN01005199.1	<>	na	Primary Assembly	556	na
contig16951_2	unplaced-scaffold	na	na	AFGN01005200.1	<>	na	Primary Assembly	306	na
contig16951_3	unplaced-scaffold	na	na	AFGN01005201.1	<>	na	Primary Assembly	637	na
contig16953_2	unplaced-scaffold	na	na	AFGN01005202.1	<>	na	Primary Assembly	3461	na
contig16958_2	unplaced-scaffold	na	na	AFGN01005203.1	<>	na	Primary Assembly	2712	na
contig16963_1	unplaced-scaffold	na	na	AFGN01005204.1	<>	na	Primary Assembly	313	na
contig16963_2	unplaced-scaffold	na	na	AFGN01005205.1	<>	na	Primary Assembly	594	na
contig16981	unplaced-scaffold	na	na	AFGN01005206.1	<>	na	Primary Assembly	3197	na
contig16982_1	unplaced-scaffold	na	na	AFGN01005207.1	<>	na	Primary Assembly	225	na
contig16982_2	unplaced-scaffold	na	na	AFGN01005208.1	<>	na	Primary Assembly	384	na
contig16982_3	unplaced-scaffold	na	na	AFGN01005209.1	<>	na	Primary Assembly	473	na
contig16984	unplaced-scaffold	na	na	AFGN01005210.1	<>	na	Primary Assembly	560	na
contig16985	unplaced-scaffold	na	na	AFGN01005211.1	<>	na	Primary Assembly	441	na
contig16992_2	unplaced-scaffold	na	na	AFGN01005212.1	<>	na	Primary Assembly	241	na
contig16996_1	unplaced-scaffold	na	na	AFGN01005213.1	<>	na	Primary Assembly	1098	na
contig16996_2	unplaced-scaffold	na	na	AFGN01005214.1	<>	na	Primary Assembly	582	na
contig16996_3	unplaced-scaffold	na	na	AFGN01005215.1	<>	na	Primary Assembly	294	na
contig17000_2	unplaced-scaffold	na	na	AFGN01005216.1	<>	na	Primary Assembly	250	na
contig17003_1	unplaced-scaffold	na	na	AFGN01005217.1	<>	na	Primary Assembly	222	na
contig17003_3	unplaced-scaffold	na	na	AFGN01005218.1	<>	na	Primary Assembly	332	na
contig17021_2	unplaced-scaffold	na	na	AFGN01005219.1	<>	na	Primary Assembly	315	na
contig17043	unplaced-scaffold	na	na	AFGN01005220.1	<>	na	Primary Assembly	567	na
contig17062	unplaced-scaffold	na	na	AFGN01005221.1	<>	na	Primary Assembly	269	na
contig17063_2	unplaced-scaffold	na	na	AFGN01005222.1	<>	na	Primary Assembly	250	na
contig17073_2	unplaced-scaffold	na	na	AFGN01005223.1	<>	na	Primary Assembly	1069	na
contig17081_1	unplaced-scaffold	na	na	AFGN01005224.1	<>	na	Primary Assembly	509	na
contig17081_2	unplaced-scaffold	na	na	AFGN01005225.1	<>	na	Primary Assembly	1154	na
contig17081_5	unplaced-scaffold	na	na	AFGN01005226.1	<>	na	Primary Assembly	1776	na
contig17081_6	unplaced-scaffold	na	na	AFGN01005227.1	<>	na	Primary Assembly	6028	na
contig17092	unplaced-scaffold	na	na	AFGN01005228.1	<>	na	Primary Assembly	541	na
contig17093_1	unplaced-scaffold	na	na	AFGN01005229.1	<>	na	Primary Assembly	1298	na
contig17093_2	unplaced-scaffold	na	na	AFGN01005230.1	<>	na	Primary Assembly	571	na
contig17100_2	unplaced-scaffold	na	na	AFGN01005231.1	<>	na	Primary Assembly	12619	na
contig17100_3	unplaced-scaffold	na	na	AFGN01005232.1	<>	na	Primary Assembly	2385	na
contig17100_4	unplaced-scaffold	na	na	AFGN01005233.1	<>	na	Primary Assembly	35806	na
contig17100_5	unplaced-scaffold	na	na	AFGN01005234.1	<>	na	Primary Assembly	1365	na
contig17106_2	unplaced-scaffold	na	na	AFGN01005235.1	<>	na	Primary Assembly	4718	na
contig17106_3	unplaced-scaffold	na	na	AFGN01005236.1	<>	na	Primary Assembly	1486	na
contig17111	unplaced-scaffold	na	na	AFGN01005237.1	<>	na	Primary Assembly	823	na
contig17113_2	unplaced-scaffold	na	na	AFGN01005238.1	<>	na	Primary Assembly	708	na
contig17114	unplaced-scaffold	na	na	AFGN01005239.1	<>	na	Primary Assembly	755	na
contig17117	unplaced-scaffold	na	na	AFGN01005240.1	<>	na	Primary Assembly	681	na
contig17118	unplaced-scaffold	na	na	AFGN01005241.1	<>	na	Primary Assembly	202	na
contig17121	unplaced-scaffold	na	na	AFGN01005242.1	<>	na	Primary Assembly	381	na
contig17127_2	unplaced-scaffold	na	na	AFGN01005243.1	<>	na	Primary Assembly	2362	na
contig17138	unplaced-scaffold	na	na	AFGN01005244.1	<>	na	Primary Assembly	208	na
contig17141	unplaced-scaffold	na	na	AFGN01005245.1	<>	na	Primary Assembly	1556	na
contig17155_1	unplaced-scaffold	na	na	AFGN01005246.1	<>	na	Primary Assembly	225	na
contig17155_2	unplaced-scaffold	na	na	AFGN01005247.1	<>	na	Primary Assembly	289	na
contig17172	unplaced-scaffold	na	na	AFGN01005248.1	<>	na	Primary Assembly	625	na
contig17185_1	unplaced-scaffold	na	na	AFGN01005249.1	<>	na	Primary Assembly	29492	na
contig17185_2	unplaced-scaffold	na	na	AFGN01005250.1	<>	na	Primary Assembly	210	na
contig17185_3	unplaced-scaffold	na	na	AFGN01005251.1	<>	na	Primary Assembly	3008	na
contig17185_4	unplaced-scaffold	na	na	AFGN01005252.1	<>	na	Primary Assembly	1692	na
contig17185_5	unplaced-scaffold	na	na	AFGN01005253.1	<>	na	Primary Assembly	416	na
contig17185_6	unplaced-scaffold	na	na	AFGN01005254.1	<>	na	Primary Assembly	5228	na
contig17185_7	unplaced-scaffold	na	na	AFGN01005255.1	<>	na	Primary Assembly	6266	na
contig17194_1	unplaced-scaffold	na	na	AFGN01005256.1	<>	na	Primary Assembly	246	na
contig17194_2	unplaced-scaffold	na	na	AFGN01005257.1	<>	na	Primary Assembly	2441	na
contig17194_3	unplaced-scaffold	na	na	AFGN01005258.1	<>	na	Primary Assembly	459	na
contig17206	unplaced-scaffold	na	na	AFGN01005259.1	<>	na	Primary Assembly	210	na
contig17217	unplaced-scaffold	na	na	AFGN01005260.1	<>	na	Primary Assembly	769	na
contig17218_2	unplaced-scaffold	na	na	AFGN01005261.1	<>	na	Primary Assembly	364	na
contig17219	unplaced-scaffold	na	na	AFGN01005262.1	<>	na	Primary Assembly	356	na
contig17227_2	unplaced-scaffold	na	na	AFGN01005263.1	<>	na	Primary Assembly	1474	na
contig17228	unplaced-scaffold	na	na	AFGN01005264.1	<>	na	Primary Assembly	372	na
contig17238_1	unplaced-scaffold	na	na	AFGN01005265.1	<>	na	Primary Assembly	8105	na
contig17238_2	unplaced-scaffold	na	na	AFGN01005266.1	<>	na	Primary Assembly	2936	na
contig17238_3	unplaced-scaffold	na	na	AFGN01005267.1	<>	na	Primary Assembly	494	na
contig17253	unplaced-scaffold	na	na	AFGN01005268.1	<>	na	Primary Assembly	5515	na
contig17256_2	unplaced-scaffold	na	na	AFGN01005269.1	<>	na	Primary Assembly	973	na
contig17256_3	unplaced-scaffold	na	na	AFGN01005270.1	<>	na	Primary Assembly	1070	na
contig17257_1	unplaced-scaffold	na	na	AFGN01005271.1	<>	na	Primary Assembly	217	na
contig17257_2	unplaced-scaffold	na	na	AFGN01005272.1	<>	na	Primary Assembly	866	na
contig17259_1	unplaced-scaffold	na	na	AFGN01005273.1	<>	na	Primary Assembly	242	na
contig17259_2	unplaced-scaffold	na	na	AFGN01005274.1	<>	na	Primary Assembly	537	na
contig17275_2	unplaced-scaffold	na	na	AFGN01005275.1	<>	na	Primary Assembly	881	na
contig17279	unplaced-scaffold	na	na	AFGN01005276.1	<>	na	Primary Assembly	466	na
contig17284	unplaced-scaffold	na	na	AFGN01005277.1	<>	na	Primary Assembly	1132	na
contig17288_1	unplaced-scaffold	na	na	AFGN01005278.1	<>	na	Primary Assembly	261	na
contig17288_2	unplaced-scaffold	na	na	AFGN01005279.1	<>	na	Primary Assembly	7735	na
contig17291_2	unplaced-scaffold	na	na	AFGN01005280.1	<>	na	Primary Assembly	12506	na
contig17291_3	unplaced-scaffold	na	na	AFGN01005281.1	<>	na	Primary Assembly	5106	na
contig17291_4	unplaced-scaffold	na	na	AFGN01005282.1	<>	na	Primary Assembly	273	na
contig17296	unplaced-scaffold	na	na	AFGN01005283.1	<>	na	Primary Assembly	569	na
contig17310_2	unplaced-scaffold	na	na	AFGN01005284.1	<>	na	Primary Assembly	1635	na
contig17316_1	unplaced-scaffold	na	na	AFGN01005285.1	<>	na	Primary Assembly	1643	na
contig17329	unplaced-scaffold	na	na	AFGN01005286.1	<>	na	Primary Assembly	905	na
contig17330_2	unplaced-scaffold	na	na	AFGN01005287.1	<>	na	Primary Assembly	1793	na
contig17331_1	unplaced-scaffold	na	na	AFGN01005288.1	<>	na	Primary Assembly	702	na
contig17331_2	unplaced-scaffold	na	na	AFGN01005289.1	<>	na	Primary Assembly	669	na
contig17333_1	unplaced-scaffold	na	na	AFGN01005290.1	<>	na	Primary Assembly	264	na
contig17333_2	unplaced-scaffold	na	na	AFGN01005291.1	<>	na	Primary Assembly	444	na
contig17337_2	unplaced-scaffold	na	na	AFGN01005292.1	<>	na	Primary Assembly	1162	na
contig17347_2	unplaced-scaffold	na	na	AFGN01005293.1	<>	na	Primary Assembly	513	na
contig17359_1	unplaced-scaffold	na	na	AFGN01005294.1	<>	na	Primary Assembly	236	na
contig17362	unplaced-scaffold	na	na	AFGN01005295.1	<>	na	Primary Assembly	378	na
contig17363_1	unplaced-scaffold	na	na	AFGN01005296.1	<>	na	Primary Assembly	85455	na
contig17363_2	unplaced-scaffold	na	na	AFGN01005297.1	<>	na	Primary Assembly	38099	na
contig17363_3	unplaced-scaffold	na	na	AFGN01005298.1	<>	na	Primary Assembly	246	na
contig17363_4	unplaced-scaffold	na	na	AFGN01005299.1	<>	na	Primary Assembly	337	na
contig17363_5	unplaced-scaffold	na	na	AFGN01005300.1	<>	na	Primary Assembly	59654	na
contig17363_6	unplaced-scaffold	na	na	AFGN01005301.1	<>	na	Primary Assembly	24590	na
contig17363_7	unplaced-scaffold	na	na	AFGN01005302.1	<>	na	Primary Assembly	2713	na
contig17363_8	unplaced-scaffold	na	na	AFGN01005303.1	<>	na	Primary Assembly	21565	na
contig17366_2	unplaced-scaffold	na	na	AFGN01005304.1	<>	na	Primary Assembly	430	na
contig17398	unplaced-scaffold	na	na	AFGN01005305.1	<>	na	Primary Assembly	502	na
contig17401_2	unplaced-scaffold	na	na	AFGN01005306.1	<>	na	Primary Assembly	675	na
contig17405_1	unplaced-scaffold	na	na	AFGN01005307.1	<>	na	Primary Assembly	201	na
contig17405_2	unplaced-scaffold	na	na	AFGN01005308.1	<>	na	Primary Assembly	563	na
contig17408_3	unplaced-scaffold	na	na	AFGN01005309.1	<>	na	Primary Assembly	6600	na
contig17414_1	unplaced-scaffold	na	na	AFGN01005310.1	<>	na	Primary Assembly	217	na
contig17414_2	unplaced-scaffold	na	na	AFGN01005311.1	<>	na	Primary Assembly	1863	na
contig17417	unplaced-scaffold	na	na	AFGN01005312.1	<>	na	Primary Assembly	248	na
contig17418_2	unplaced-scaffold	na	na	AFGN01005313.1	<>	na	Primary Assembly	292	na
contig17421	unplaced-scaffold	na	na	AFGN01005314.1	<>	na	Primary Assembly	200	na
contig17427_1	unplaced-scaffold	na	na	AFGN01005315.1	<>	na	Primary Assembly	206	na
contig17427_2	unplaced-scaffold	na	na	AFGN01005316.1	<>	na	Primary Assembly	3448	na
contig17444	unplaced-scaffold	na	na	AFGN01005317.1	<>	na	Primary Assembly	356	na
contig17445	unplaced-scaffold	na	na	AFGN01005318.1	<>	na	Primary Assembly	2893	na
contig17449_1	unplaced-scaffold	na	na	AFGN01005319.1	<>	na	Primary Assembly	6974	na
contig17449_2	unplaced-scaffold	na	na	AFGN01005320.1	<>	na	Primary Assembly	2143	na
contig17452_1	unplaced-scaffold	na	na	AFGN01005321.1	<>	na	Primary Assembly	239	na
contig17452_2	unplaced-scaffold	na	na	AFGN01005322.1	<>	na	Primary Assembly	248	na
contig17471	unplaced-scaffold	na	na	AFGN01005323.1	<>	na	Primary Assembly	638	na
contig17476_1	unplaced-scaffold	na	na	AFGN01005324.1	<>	na	Primary Assembly	438	na
contig17484	unplaced-scaffold	na	na	AFGN01005325.1	<>	na	Primary Assembly	339	na
contig17518_3	unplaced-scaffold	na	na	AFGN01005326.1	<>	na	Primary Assembly	2347	na
contig17518_4	unplaced-scaffold	na	na	AFGN01005327.1	<>	na	Primary Assembly	804	na
contig17518_5	unplaced-scaffold	na	na	AFGN01005328.1	<>	na	Primary Assembly	559	na
contig17518_7	unplaced-scaffold	na	na	AFGN01005329.1	<>	na	Primary Assembly	218	na
contig17519_2	unplaced-scaffold	na	na	AFGN01005330.1	<>	na	Primary Assembly	243	na
contig17519_3	unplaced-scaffold	na	na	AFGN01005331.1	<>	na	Primary Assembly	12954	na
contig17521_2	unplaced-scaffold	na	na	AFGN01005332.1	<>	na	Primary Assembly	259	na
contig17528_1	unplaced-scaffold	na	na	AFGN01005333.1	<>	na	Primary Assembly	433	na
contig17528_2	unplaced-scaffold	na	na	AFGN01005334.1	<>	na	Primary Assembly	1246	na
contig17539_1	unplaced-scaffold	na	na	AFGN01005335.1	<>	na	Primary Assembly	234	na
contig17539_2	unplaced-scaffold	na	na	AFGN01005336.1	<>	na	Primary Assembly	620	na
contig17541_1	unplaced-scaffold	na	na	AFGN01005337.1	<>	na	Primary Assembly	245	na
contig17541_2	unplaced-scaffold	na	na	AFGN01005338.1	<>	na	Primary Assembly	6014	na
contig17543_1	unplaced-scaffold	na	na	AFGN01005339.1	<>	na	Primary Assembly	2094	na
contig17543_2	unplaced-scaffold	na	na	AFGN01005340.1	<>	na	Primary Assembly	865	na
contig17558_1	unplaced-scaffold	na	na	AFGN01005341.1	<>	na	Primary Assembly	347	na
contig17558_2	unplaced-scaffold	na	na	AFGN01005342.1	<>	na	Primary Assembly	373	na
contig17559_1	unplaced-scaffold	na	na	AFGN01005343.1	<>	na	Primary Assembly	534	na
contig17559_2	unplaced-scaffold	na	na	AFGN01005344.1	<>	na	Primary Assembly	16096	na
contig17561_2	unplaced-scaffold	na	na	AFGN01005345.1	<>	na	Primary Assembly	219	na
contig17562	unplaced-scaffold	na	na	AFGN01005346.1	<>	na	Primary Assembly	637	na
contig17564_1	unplaced-scaffold	na	na	AFGN01005347.1	<>	na	Primary Assembly	208	na
contig17564_2	unplaced-scaffold	na	na	AFGN01005348.1	<>	na	Primary Assembly	246	na
contig17575_1	unplaced-scaffold	na	na	AFGN01005349.1	<>	na	Primary Assembly	387	na
contig17575_2	unplaced-scaffold	na	na	AFGN01005350.1	<>	na	Primary Assembly	239	na
contig17579_1	unplaced-scaffold	na	na	AFGN01005351.1	<>	na	Primary Assembly	1096	na
contig17579_2	unplaced-scaffold	na	na	AFGN01005352.1	<>	na	Primary Assembly	273	na
contig17579_3	unplaced-scaffold	na	na	AFGN01005353.1	<>	na	Primary Assembly	218	na
contig17590	unplaced-scaffold	na	na	AFGN01005354.1	<>	na	Primary Assembly	447	na
contig17593	unplaced-scaffold	na	na	AFGN01005355.1	<>	na	Primary Assembly	595	na
contig17600_1	unplaced-scaffold	na	na	AFGN01005356.1	<>	na	Primary Assembly	205	na
contig17600_2	unplaced-scaffold	na	na	AFGN01005357.1	<>	na	Primary Assembly	3351	na
contig17602	unplaced-scaffold	na	na	AFGN01005358.1	<>	na	Primary Assembly	649	na
contig17605	unplaced-scaffold	na	na	AFGN01005359.1	<>	na	Primary Assembly	2085	na
contig17611	unplaced-scaffold	na	na	AFGN01005360.1	<>	na	Primary Assembly	328	na
contig17612_1	unplaced-scaffold	na	na	AFGN01005361.1	<>	na	Primary Assembly	447	na
contig17616_1	unplaced-scaffold	na	na	AFGN01005362.1	<>	na	Primary Assembly	249	na
contig17616_2	unplaced-scaffold	na	na	AFGN01005363.1	<>	na	Primary Assembly	3841	na
contig17617_2	unplaced-scaffold	na	na	AFGN01005364.1	<>	na	Primary Assembly	314	na
contig17624_2	unplaced-scaffold	na	na	AFGN01005365.1	<>	na	Primary Assembly	299	na
contig17638	unplaced-scaffold	na	na	AFGN01005366.1	<>	na	Primary Assembly	22864	na
contig17649	unplaced-scaffold	na	na	AFGN01005367.1	<>	na	Primary Assembly	6090	na
contig17656	unplaced-scaffold	na	na	AFGN01005368.1	<>	na	Primary Assembly	211	na
contig17666_2	unplaced-scaffold	na	na	AFGN01005369.1	<>	na	Primary Assembly	473	na
contig17670_1	unplaced-scaffold	na	na	AFGN01005370.1	<>	na	Primary Assembly	2740	na
contig17670_2	unplaced-scaffold	na	na	AFGN01005371.1	<>	na	Primary Assembly	235	na
contig17688	unplaced-scaffold	na	na	AFGN01005372.1	<>	na	Primary Assembly	376	na
contig17693_2	unplaced-scaffold	na	na	AFGN01005373.1	<>	na	Primary Assembly	1623	na
contig17694_1	unplaced-scaffold	na	na	AFGN01005374.1	<>	na	Primary Assembly	326	na
contig17694_2	unplaced-scaffold	na	na	AFGN01005375.1	<>	na	Primary Assembly	1423	na
contig17694_3	unplaced-scaffold	na	na	AFGN01005376.1	<>	na	Primary Assembly	319	na
contig17694_5	unplaced-scaffold	na	na	AFGN01005377.1	<>	na	Primary Assembly	382	na
contig17720	unplaced-scaffold	na	na	AFGN01005378.1	<>	na	Primary Assembly	333	na
contig17728	unplaced-scaffold	na	na	AFGN01005379.1	<>	na	Primary Assembly	520	na
contig17729	unplaced-scaffold	na	na	AFGN01005380.1	<>	na	Primary Assembly	253	na
contig17731_1	unplaced-scaffold	na	na	AFGN01005381.1	<>	na	Primary Assembly	224	na
contig17733_1	unplaced-scaffold	na	na	AFGN01005382.1	<>	na	Primary Assembly	208	na
contig17733_2	unplaced-scaffold	na	na	AFGN01005383.1	<>	na	Primary Assembly	2026	na
contig17736	unplaced-scaffold	na	na	AFGN01005384.1	<>	na	Primary Assembly	201	na
contig17737_1	unplaced-scaffold	na	na	AFGN01005385.1	<>	na	Primary Assembly	306	na
contig17737_2	unplaced-scaffold	na	na	AFGN01005386.1	<>	na	Primary Assembly	7292	na
contig17738_1	unplaced-scaffold	na	na	AFGN01005387.1	<>	na	Primary Assembly	212	na
contig17738_2	unplaced-scaffold	na	na	AFGN01005388.1	<>	na	Primary Assembly	290	na
contig17744_1	unplaced-scaffold	na	na	AFGN01005389.1	<>	na	Primary Assembly	1693	na
contig17744_2	unplaced-scaffold	na	na	AFGN01005390.1	<>	na	Primary Assembly	703	na
contig17744_4	unplaced-scaffold	na	na	AFGN01005391.1	<>	na	Primary Assembly	261	na
contig17744_5	unplaced-scaffold	na	na	AFGN01005392.1	<>	na	Primary Assembly	305	na
contig17744_6	unplaced-scaffold	na	na	AFGN01005393.1	<>	na	Primary Assembly	777	na
contig17744_7	unplaced-scaffold	na	na	AFGN01005394.1	<>	na	Primary Assembly	2913	na
contig17749	unplaced-scaffold	na	na	AFGN01005395.1	<>	na	Primary Assembly	627	na
contig17759	unplaced-scaffold	na	na	AFGN01005396.1	<>	na	Primary Assembly	491	na
contig17765_2	unplaced-scaffold	na	na	AFGN01005397.1	<>	na	Primary Assembly	354	na
contig17765_3	unplaced-scaffold	na	na	AFGN01005398.1	<>	na	Primary Assembly	3295	na
contig17770	unplaced-scaffold	na	na	AFGN01005399.1	<>	na	Primary Assembly	201	na
contig17793_1	unplaced-scaffold	na	na	AFGN01005400.1	<>	na	Primary Assembly	220	na
contig17793_2	unplaced-scaffold	na	na	AFGN01005401.1	<>	na	Primary Assembly	443	na
contig17798_2	unplaced-scaffold	na	na	AFGN01005402.1	<>	na	Primary Assembly	483	na
contig17798_3	unplaced-scaffold	na	na	AFGN01005403.1	<>	na	Primary Assembly	387	na
contig17800_1	unplaced-scaffold	na	na	AFGN01005404.1	<>	na	Primary Assembly	259	na
contig17800_2	unplaced-scaffold	na	na	AFGN01005405.1	<>	na	Primary Assembly	270	na
contig17814_1	unplaced-scaffold	na	na	AFGN01005406.1	<>	na	Primary Assembly	643	na
contig17814_2	unplaced-scaffold	na	na	AFGN01005407.1	<>	na	Primary Assembly	220	na
contig17814_3	unplaced-scaffold	na	na	AFGN01005408.1	<>	na	Primary Assembly	577	na
contig17814_4	unplaced-scaffold	na	na	AFGN01005409.1	<>	na	Primary Assembly	2413	na
contig17815_2	unplaced-scaffold	na	na	AFGN01005410.1	<>	na	Primary Assembly	2328	na
contig17819	unplaced-scaffold	na	na	AFGN01005411.1	<>	na	Primary Assembly	423	na
contig17820_1	unplaced-scaffold	na	na	AFGN01005412.1	<>	na	Primary Assembly	368	na
contig17821_1	unplaced-scaffold	na	na	AFGN01005413.1	<>	na	Primary Assembly	325	na
contig17821_2	unplaced-scaffold	na	na	AFGN01005414.1	<>	na	Primary Assembly	1343	na
contig17824	unplaced-scaffold	na	na	AFGN01005415.1	<>	na	Primary Assembly	459	na
contig17825	unplaced-scaffold	na	na	AFGN01005416.1	<>	na	Primary Assembly	341	na
contig17826	unplaced-scaffold	na	na	AFGN01005417.1	<>	na	Primary Assembly	313	na
contig17827_1	unplaced-scaffold	na	na	AFGN01005418.1	<>	na	Primary Assembly	2643	na
contig17827_2	unplaced-scaffold	na	na	AFGN01005419.1	<>	na	Primary Assembly	697	na
contig17829_1	unplaced-scaffold	na	na	AFGN01005420.1	<>	na	Primary Assembly	1740	na
contig17829_2	unplaced-scaffold	na	na	AFGN01005421.1	<>	na	Primary Assembly	5068	na
contig17829_3	unplaced-scaffold	na	na	AFGN01005422.1	<>	na	Primary Assembly	2179	na
contig17829_4	unplaced-scaffold	na	na	AFGN01005423.1	<>	na	Primary Assembly	427	na
contig17829_5	unplaced-scaffold	na	na	AFGN01005424.1	<>	na	Primary Assembly	228	na
contig17838_1	unplaced-scaffold	na	na	AFGN01005425.1	<>	na	Primary Assembly	4312	na
contig17838_3	unplaced-scaffold	na	na	AFGN01005426.1	<>	na	Primary Assembly	287	na
contig17841_1	unplaced-scaffold	na	na	AFGN01005427.1	<>	na	Primary Assembly	518	na
