# Assembly name:  Dunsal1 v. 2
# Organism name:  Dunaliella salina (green algae)
# Infraspecific name:  strain=CCAP 19/18
# Taxid:          3046
# BioSample:      SAMN02746051
# BioProject:     PRJNA32771
# Submitter:      JGI
# Date:           2020-07-10
# Assembly type:  haploid
# Release type:   major
# Assembly level: Scaffold
# Genome representation: full
# WGS project:    NSFN02
# Assembly method: AllPaths-LG v. r52488
# Expected final version: no
# Genome coverage: 89.6x
# Sequencing technology: Illumina; Sanger
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_002284615.2
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_002284625.2		Primary Assembly
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
DUNSAscaffold_4639	unplaced-scaffold	na	na	MU074040.1	<>	na	Primary Assembly	1513	na
DUNSAscaffold_4640	unplaced-scaffold	na	na	MU074041.1	<>	na	Primary Assembly	1513	na
DUNSAscaffold_4641	unplaced-scaffold	na	na	MU074042.1	<>	na	Primary Assembly	1513	na
DUNSAscaffold_4642	unplaced-scaffold	na	na	MU074043.1	<>	na	Primary Assembly	1513	na
DUNSAscaffold_4643	unplaced-scaffold	na	na	MU074044.1	<>	na	Primary Assembly	1513	na
DUNSAscaffold_4644	unplaced-scaffold	na	na	MU074045.1	<>	na	Primary Assembly	1512	na
DUNSAscaffold_4645	unplaced-scaffold	na	na	MU074046.1	<>	na	Primary Assembly	1510	na
DUNSAscaffold_4646	unplaced-scaffold	na	na	MU074047.1	<>	na	Primary Assembly	1510	na
DUNSAscaffold_4647	unplaced-scaffold	na	na	MU074048.1	<>	na	Primary Assembly	1510	na
DUNSAscaffold_4648	unplaced-scaffold	na	na	MU074049.1	<>	na	Primary Assembly	1509	na
DUNSAscaffold_4649	unplaced-scaffold	na	na	MU074050.1	<>	na	Primary Assembly	1509	na
DUNSAscaffold_4650	unplaced-scaffold	na	na	MU074051.1	<>	na	Primary Assembly	1509	na
DUNSAscaffold_4651	unplaced-scaffold	na	na	MU074052.1	<>	na	Primary Assembly	1509	na
DUNSAscaffold_4652	unplaced-scaffold	na	na	MU074053.1	<>	na	Primary Assembly	1508	na
DUNSAscaffold_4653	unplaced-scaffold	na	na	MU074054.1	<>	na	Primary Assembly	1508	na
DUNSAscaffold_4654	unplaced-scaffold	na	na	MU074055.1	<>	na	Primary Assembly	1505	na
DUNSAscaffold_4655	unplaced-scaffold	na	na	MU074056.1	<>	na	Primary Assembly	1505	na
DUNSAscaffold_4656	unplaced-scaffold	na	na	MU074057.1	<>	na	Primary Assembly	1504	na
DUNSAscaffold_4657	unplaced-scaffold	na	na	MU074058.1	<>	na	Primary Assembly	1504	na
DUNSAscaffold_4658	unplaced-scaffold	na	na	MU074059.1	<>	na	Primary Assembly	1504	na
DUNSAscaffold_4659	unplaced-scaffold	na	na	MU074060.1	<>	na	Primary Assembly	1503	na
DUNSAscaffold_4660	unplaced-scaffold	na	na	MU074061.1	<>	na	Primary Assembly	1503	na
DUNSAscaffold_4661	unplaced-scaffold	na	na	MU074062.1	<>	na	Primary Assembly	1502	na
DUNSAscaffold_4662	unplaced-scaffold	na	na	MU074063.1	<>	na	Primary Assembly	1502	na
DUNSAscaffold_4663	unplaced-scaffold	na	na	MU074064.1	<>	na	Primary Assembly	1502	na
DUNSAscaffold_4664	unplaced-scaffold	na	na	MU074065.1	<>	na	Primary Assembly	1501	na
DUNSAscaffold_4665	unplaced-scaffold	na	na	MU074066.1	<>	na	Primary Assembly	1500	na
DUNSAscaffold_4666	unplaced-scaffold	na	na	MU074067.1	<>	na	Primary Assembly	1499	na
DUNSAscaffold_4667	unplaced-scaffold	na	na	MU074068.1	<>	na	Primary Assembly	1499	na
DUNSAscaffold_4668	unplaced-scaffold	na	na	MU074069.1	<>	na	Primary Assembly	1498	na
DUNSAscaffold_4669	unplaced-scaffold	na	na	MU074070.1	<>	na	Primary Assembly	1498	na
DUNSAscaffold_4670	unplaced-scaffold	na	na	MU074071.1	<>	na	Primary Assembly	1498	na
DUNSAscaffold_4671	unplaced-scaffold	na	na	MU074072.1	<>	na	Primary Assembly	1497	na
DUNSAscaffold_4672	unplaced-scaffold	na	na	MU074073.1	<>	na	Primary Assembly	1497	na
DUNSAscaffold_4673	unplaced-scaffold	na	na	MU074074.1	<>	na	Primary Assembly	1496	na
DUNSAscaffold_4674	unplaced-scaffold	na	na	MU074075.1	<>	na	Primary Assembly	1495	na
DUNSAscaffold_4675	unplaced-scaffold	na	na	MU074076.1	<>	na	Primary Assembly	1495	na
DUNSAscaffold_4676	unplaced-scaffold	na	na	MU074077.1	<>	na	Primary Assembly	1495	na
DUNSAscaffold_4677	unplaced-scaffold	na	na	MU074078.1	<>	na	Primary Assembly	1494	na
DUNSAscaffold_4678	unplaced-scaffold	na	na	MU074079.1	<>	na	Primary Assembly	1494	na
DUNSAscaffold_4679	unplaced-scaffold	na	na	MU074080.1	<>	na	Primary Assembly	1494	na
DUNSAscaffold_4680	unplaced-scaffold	na	na	MU074081.1	<>	na	Primary Assembly	1494	na
DUNSAscaffold_4681	unplaced-scaffold	na	na	MU074082.1	<>	na	Primary Assembly	1494	na
DUNSAscaffold_4682	unplaced-scaffold	na	na	MU074083.1	<>	na	Primary Assembly	1493	na
DUNSAscaffold_4683	unplaced-scaffold	na	na	MU074084.1	<>	na	Primary Assembly	1493	na
DUNSAscaffold_4684	unplaced-scaffold	na	na	MU074085.1	<>	na	Primary Assembly	1491	na
DUNSAscaffold_4685	unplaced-scaffold	na	na	MU074086.1	<>	na	Primary Assembly	1491	na
DUNSAscaffold_4686	unplaced-scaffold	na	na	MU074087.1	<>	na	Primary Assembly	1490	na
DUNSAscaffold_4687	unplaced-scaffold	na	na	MU074088.1	<>	na	Primary Assembly	1490	na
DUNSAscaffold_4688	unplaced-scaffold	na	na	MU074089.1	<>	na	Primary Assembly	1489	na
DUNSAscaffold_4689	unplaced-scaffold	na	na	MU074090.1	<>	na	Primary Assembly	1489	na
DUNSAscaffold_4690	unplaced-scaffold	na	na	MU074091.1	<>	na	Primary Assembly	1489	na
DUNSAscaffold_4691	unplaced-scaffold	na	na	MU074092.1	<>	na	Primary Assembly	1489	na
DUNSAscaffold_4692	unplaced-scaffold	na	na	MU074093.1	<>	na	Primary Assembly	1488	na
DUNSAscaffold_4693	unplaced-scaffold	na	na	MU074094.1	<>	na	Primary Assembly	1488	na
DUNSAscaffold_4694	unplaced-scaffold	na	na	MU074095.1	<>	na	Primary Assembly	1487	na
DUNSAscaffold_4695	unplaced-scaffold	na	na	MU074096.1	<>	na	Primary Assembly	1487	na
DUNSAscaffold_4696	unplaced-scaffold	na	na	MU074097.1	<>	na	Primary Assembly	1487	na
DUNSAscaffold_4697	unplaced-scaffold	na	na	MU074098.1	<>	na	Primary Assembly	1487	na
DUNSAscaffold_4698	unplaced-scaffold	na	na	MU074099.1	<>	na	Primary Assembly	1487	na
DUNSAscaffold_4699	unplaced-scaffold	na	na	MU074100.1	<>	na	Primary Assembly	1486	na
DUNSAscaffold_4700	unplaced-scaffold	na	na	MU074101.1	<>	na	Primary Assembly	1486	na
DUNSAscaffold_4701	unplaced-scaffold	na	na	MU074102.1	<>	na	Primary Assembly	1485	na
DUNSAscaffold_4702	unplaced-scaffold	na	na	MU074103.1	<>	na	Primary Assembly	1483	na
DUNSAscaffold_4703	unplaced-scaffold	na	na	MU074104.1	<>	na	Primary Assembly	1483	na
DUNSAscaffold_4704	unplaced-scaffold	na	na	MU074105.1	<>	na	Primary Assembly	1481	na
DUNSAscaffold_4705	unplaced-scaffold	na	na	MU074106.1	<>	na	Primary Assembly	1481	na
DUNSAscaffold_4706	unplaced-scaffold	na	na	MU074107.1	<>	na	Primary Assembly	1481	na
DUNSAscaffold_4707	unplaced-scaffold	na	na	MU074108.1	<>	na	Primary Assembly	1480	na
DUNSAscaffold_4708	unplaced-scaffold	na	na	MU074109.1	<>	na	Primary Assembly	1479	na
DUNSAscaffold_4709	unplaced-scaffold	na	na	MU074110.1	<>	na	Primary Assembly	1479	na
DUNSAscaffold_4710	unplaced-scaffold	na	na	MU074111.1	<>	na	Primary Assembly	1478	na
DUNSAscaffold_4711	unplaced-scaffold	na	na	MU074112.1	<>	na	Primary Assembly	1478	na
DUNSAscaffold_4712	unplaced-scaffold	na	na	MU074113.1	<>	na	Primary Assembly	1478	na
DUNSAscaffold_4713	unplaced-scaffold	na	na	MU074114.1	<>	na	Primary Assembly	1477	na
DUNSAscaffold_4714	unplaced-scaffold	na	na	MU074115.1	<>	na	Primary Assembly	1476	na
DUNSAscaffold_4715	unplaced-scaffold	na	na	MU074116.1	<>	na	Primary Assembly	1476	na
DUNSAscaffold_4716	unplaced-scaffold	na	na	MU074117.1	<>	na	Primary Assembly	1476	na
DUNSAscaffold_4717	unplaced-scaffold	na	na	MU074118.1	<>	na	Primary Assembly	1476	na
DUNSAscaffold_4718	unplaced-scaffold	na	na	MU074119.1	<>	na	Primary Assembly	1476	na
DUNSAscaffold_4719	unplaced-scaffold	na	na	MU074120.1	<>	na	Primary Assembly	1475	na
DUNSAscaffold_4720	unplaced-scaffold	na	na	MU074121.1	<>	na	Primary Assembly	1475	na
DUNSAscaffold_4721	unplaced-scaffold	na	na	MU074122.1	<>	na	Primary Assembly	1474	na
DUNSAscaffold_4722	unplaced-scaffold	na	na	MU074123.1	<>	na	Primary Assembly	1474	na
DUNSAscaffold_4723	unplaced-scaffold	na	na	MU074124.1	<>	na	Primary Assembly	1473	na
DUNSAscaffold_4724	unplaced-scaffold	na	na	MU074125.1	<>	na	Primary Assembly	1473	na
DUNSAscaffold_4725	unplaced-scaffold	na	na	MU074126.1	<>	na	Primary Assembly	1472	na
DUNSAscaffold_4726	unplaced-scaffold	na	na	MU074127.1	<>	na	Primary Assembly	1472	na
DUNSAscaffold_4727	unplaced-scaffold	na	na	MU074128.1	<>	na	Primary Assembly	1472	na
DUNSAscaffold_4728	unplaced-scaffold	na	na	MU074129.1	<>	na	Primary Assembly	1471	na
DUNSAscaffold_4729	unplaced-scaffold	na	na	MU074130.1	<>	na	Primary Assembly	1470	na
DUNSAscaffold_4730	unplaced-scaffold	na	na	MU074131.1	<>	na	Primary Assembly	1469	na
DUNSAscaffold_4731	unplaced-scaffold	na	na	MU074132.1	<>	na	Primary Assembly	1469	na
DUNSAscaffold_4732	unplaced-scaffold	na	na	MU074133.1	<>	na	Primary Assembly	1469	na
DUNSAscaffold_4733	unplaced-scaffold	na	na	MU074134.1	<>	na	Primary Assembly	1468	na
DUNSAscaffold_4734	unplaced-scaffold	na	na	MU074135.1	<>	na	Primary Assembly	1468	na
DUNSAscaffold_4735	unplaced-scaffold	na	na	MU074136.1	<>	na	Primary Assembly	1468	na
DUNSAscaffold_4736	unplaced-scaffold	na	na	MU074137.1	<>	na	Primary Assembly	1467	na
DUNSAscaffold_4737	unplaced-scaffold	na	na	MU074138.1	<>	na	Primary Assembly	1467	na
DUNSAscaffold_4738	unplaced-scaffold	na	na	MU074139.1	<>	na	Primary Assembly	1465	na
DUNSAscaffold_4739	unplaced-scaffold	na	na	MU074140.1	<>	na	Primary Assembly	1465	na
DUNSAscaffold_4740	unplaced-scaffold	na	na	MU074141.1	<>	na	Primary Assembly	1465	na
DUNSAscaffold_4742	unplaced-scaffold	na	na	MU074142.1	<>	na	Primary Assembly	1464	na
DUNSAscaffold_4743	unplaced-scaffold	na	na	MU074143.1	<>	na	Primary Assembly	1463	na
DUNSAscaffold_4744	unplaced-scaffold	na	na	MU074144.1	<>	na	Primary Assembly	1463	na
DUNSAscaffold_4745	unplaced-scaffold	na	na	MU074145.1	<>	na	Primary Assembly	1463	na
DUNSAscaffold_4746	unplaced-scaffold	na	na	MU074146.1	<>	na	Primary Assembly	1462	na
DUNSAscaffold_4747	unplaced-scaffold	na	na	MU074147.1	<>	na	Primary Assembly	1462	na
DUNSAscaffold_4748	unplaced-scaffold	na	na	MU074148.1	<>	na	Primary Assembly	1460	na
DUNSAscaffold_4749	unplaced-scaffold	na	na	MU074149.1	<>	na	Primary Assembly	1460	na
DUNSAscaffold_4750	unplaced-scaffold	na	na	MU074150.1	<>	na	Primary Assembly	1459	na
DUNSAscaffold_4751	unplaced-scaffold	na	na	MU074151.1	<>	na	Primary Assembly	1458	na
DUNSAscaffold_4752	unplaced-scaffold	na	na	MU074152.1	<>	na	Primary Assembly	1458	na
DUNSAscaffold_4753	unplaced-scaffold	na	na	MU074153.1	<>	na	Primary Assembly	1458	na
DUNSAscaffold_4755	unplaced-scaffold	na	na	MU074154.1	<>	na	Primary Assembly	1458	na
DUNSAscaffold_4756	unplaced-scaffold	na	na	MU074155.1	<>	na	Primary Assembly	1456	na
DUNSAscaffold_4757	unplaced-scaffold	na	na	MU074156.1	<>	na	Primary Assembly	1455	na
DUNSAscaffold_4758	unplaced-scaffold	na	na	MU074157.1	<>	na	Primary Assembly	1455	na
DUNSAscaffold_4759	unplaced-scaffold	na	na	MU074158.1	<>	na	Primary Assembly	1454	na
DUNSAscaffold_4760	unplaced-scaffold	na	na	MU074159.1	<>	na	Primary Assembly	1453	na
DUNSAscaffold_4761	unplaced-scaffold	na	na	MU074160.1	<>	na	Primary Assembly	1452	na
DUNSAscaffold_4762	unplaced-scaffold	na	na	MU074161.1	<>	na	Primary Assembly	1452	na
DUNSAscaffold_4763	unplaced-scaffold	na	na	MU074162.1	<>	na	Primary Assembly	1452	na
DUNSAscaffold_4764	unplaced-scaffold	na	na	MU074163.1	<>	na	Primary Assembly	1451	na
DUNSAscaffold_4765	unplaced-scaffold	na	na	MU074164.1	<>	na	Primary Assembly	1450	na
DUNSAscaffold_4766	unplaced-scaffold	na	na	MU074165.1	<>	na	Primary Assembly	1450	na
DUNSAscaffold_4767	unplaced-scaffold	na	na	MU074166.1	<>	na	Primary Assembly	1448	na
DUNSAscaffold_4768	unplaced-scaffold	na	na	MU074167.1	<>	na	Primary Assembly	1448	na
DUNSAscaffold_4769	unplaced-scaffold	na	na	MU074168.1	<>	na	Primary Assembly	1448	na
DUNSAscaffold_4770	unplaced-scaffold	na	na	MU074169.1	<>	na	Primary Assembly	1448	na
DUNSAscaffold_4771	unplaced-scaffold	na	na	MU074170.1	<>	na	Primary Assembly	1447	na
DUNSAscaffold_4772	unplaced-scaffold	na	na	MU074171.1	<>	na	Primary Assembly	1446	na
DUNSAscaffold_4773	unplaced-scaffold	na	na	MU074172.1	<>	na	Primary Assembly	1445	na
DUNSAscaffold_4774	unplaced-scaffold	na	na	MU074173.1	<>	na	Primary Assembly	1445	na
DUNSAscaffold_4775	unplaced-scaffold	na	na	MU074174.1	<>	na	Primary Assembly	1445	na
DUNSAscaffold_4776	unplaced-scaffold	na	na	MU074175.1	<>	na	Primary Assembly	1444	na
DUNSAscaffold_4777	unplaced-scaffold	na	na	MU074176.1	<>	na	Primary Assembly	1443	na
DUNSAscaffold_4778	unplaced-scaffold	na	na	MU074177.1	<>	na	Primary Assembly	1442	na
DUNSAscaffold_4779	unplaced-scaffold	na	na	MU074178.1	<>	na	Primary Assembly	1441	na
DUNSAscaffold_4780	unplaced-scaffold	na	na	MU074179.1	<>	na	Primary Assembly	1441	na
DUNSAscaffold_4781	unplaced-scaffold	na	na	MU074180.1	<>	na	Primary Assembly	1440	na
DUNSAscaffold_4782	unplaced-scaffold	na	na	MU074181.1	<>	na	Primary Assembly	1439	na
DUNSAscaffold_4783	unplaced-scaffold	na	na	MU074182.1	<>	na	Primary Assembly	1439	na
DUNSAscaffold_4784	unplaced-scaffold	na	na	MU074183.1	<>	na	Primary Assembly	1439	na
DUNSAscaffold_4785	unplaced-scaffold	na	na	MU074184.1	<>	na	Primary Assembly	1439	na
DUNSAscaffold_4786	unplaced-scaffold	na	na	MU074185.1	<>	na	Primary Assembly	1438	na
DUNSAscaffold_4787	unplaced-scaffold	na	na	MU074186.1	<>	na	Primary Assembly	1438	na
DUNSAscaffold_4788	unplaced-scaffold	na	na	MU074187.1	<>	na	Primary Assembly	1437	na
DUNSAscaffold_4789	unplaced-scaffold	na	na	MU074188.1	<>	na	Primary Assembly	1437	na
DUNSAscaffold_4790	unplaced-scaffold	na	na	MU074189.1	<>	na	Primary Assembly	1436	na
DUNSAscaffold_4791	unplaced-scaffold	na	na	MU074190.1	<>	na	Primary Assembly	1436	na
DUNSAscaffold_4792	unplaced-scaffold	na	na	MU074191.1	<>	na	Primary Assembly	1434	na
DUNSAscaffold_4793	unplaced-scaffold	na	na	MU074192.1	<>	na	Primary Assembly	1434	na
DUNSAscaffold_4794	unplaced-scaffold	na	na	MU074193.1	<>	na	Primary Assembly	1434	na
DUNSAscaffold_4795	unplaced-scaffold	na	na	MU074194.1	<>	na	Primary Assembly	1434	na
DUNSAscaffold_4796	unplaced-scaffold	na	na	MU074195.1	<>	na	Primary Assembly	1433	na
DUNSAscaffold_4797	unplaced-scaffold	na	na	MU074196.1	<>	na	Primary Assembly	1432	na
DUNSAscaffold_4798	unplaced-scaffold	na	na	MU074197.1	<>	na	Primary Assembly	1431	na
DUNSAscaffold_4799	unplaced-scaffold	na	na	MU074198.1	<>	na	Primary Assembly	1431	na
DUNSAscaffold_4800	unplaced-scaffold	na	na	MU074199.1	<>	na	Primary Assembly	1431	na
DUNSAscaffold_4801	unplaced-scaffold	na	na	MU074200.1	<>	na	Primary Assembly	1430	na
DUNSAscaffold_4802	unplaced-scaffold	na	na	MU074201.1	<>	na	Primary Assembly	1430	na
DUNSAscaffold_4803	unplaced-scaffold	na	na	MU074202.1	<>	na	Primary Assembly	1430	na
DUNSAscaffold_4804	unplaced-scaffold	na	na	MU074203.1	<>	na	Primary Assembly	1429	na
DUNSAscaffold_4805	unplaced-scaffold	na	na	MU074204.1	<>	na	Primary Assembly	1429	na
DUNSAscaffold_4806	unplaced-scaffold	na	na	MU074205.1	<>	na	Primary Assembly	1429	na
DUNSAscaffold_4807	unplaced-scaffold	na	na	MU074206.1	<>	na	Primary Assembly	1429	na
DUNSAscaffold_4808	unplaced-scaffold	na	na	MU074207.1	<>	na	Primary Assembly	1428	na
DUNSAscaffold_4809	unplaced-scaffold	na	na	MU074208.1	<>	na	Primary Assembly	1426	na
DUNSAscaffold_4810	unplaced-scaffold	na	na	MU074209.1	<>	na	Primary Assembly	1425	na
DUNSAscaffold_4811	unplaced-scaffold	na	na	MU074210.1	<>	na	Primary Assembly	1425	na
DUNSAscaffold_4812	unplaced-scaffold	na	na	MU074211.1	<>	na	Primary Assembly	1424	na
DUNSAscaffold_4813	unplaced-scaffold	na	na	MU074212.1	<>	na	Primary Assembly	1423	na
DUNSAscaffold_4814	unplaced-scaffold	na	na	MU074213.1	<>	na	Primary Assembly	1422	na
DUNSAscaffold_4815	unplaced-scaffold	na	na	MU074214.1	<>	na	Primary Assembly	1422	na
DUNSAscaffold_4816	unplaced-scaffold	na	na	MU074215.1	<>	na	Primary Assembly	1422	na
DUNSAscaffold_4817	unplaced-scaffold	na	na	MU074216.1	<>	na	Primary Assembly	1422	na
DUNSAscaffold_4818	unplaced-scaffold	na	na	MU074217.1	<>	na	Primary Assembly	1420	na
DUNSAscaffold_4819	unplaced-scaffold	na	na	MU074218.1	<>	na	Primary Assembly	1419	na
DUNSAscaffold_4820	unplaced-scaffold	na	na	MU074219.1	<>	na	Primary Assembly	1419	na
DUNSAscaffold_4821	unplaced-scaffold	na	na	MU074220.1	<>	na	Primary Assembly	1419	na
DUNSAscaffold_4822	unplaced-scaffold	na	na	MU074221.1	<>	na	Primary Assembly	1418	na
DUNSAscaffold_4823	unplaced-scaffold	na	na	MU074222.1	<>	na	Primary Assembly	1417	na
DUNSAscaffold_4824	unplaced-scaffold	na	na	MU074223.1	<>	na	Primary Assembly	1417	na
DUNSAscaffold_4825	unplaced-scaffold	na	na	MU074224.1	<>	na	Primary Assembly	1417	na
DUNSAscaffold_4826	unplaced-scaffold	na	na	MU074225.1	<>	na	Primary Assembly	1417	na
DUNSAscaffold_4827	unplaced-scaffold	na	na	MU074226.1	<>	na	Primary Assembly	1416	na
DUNSAscaffold_4828	unplaced-scaffold	na	na	MU074227.1	<>	na	Primary Assembly	1416	na
DUNSAscaffold_4829	unplaced-scaffold	na	na	MU074228.1	<>	na	Primary Assembly	1414	na
DUNSAscaffold_4830	unplaced-scaffold	na	na	MU074229.1	<>	na	Primary Assembly	1414	na
DUNSAscaffold_4831	unplaced-scaffold	na	na	MU074230.1	<>	na	Primary Assembly	1414	na
DUNSAscaffold_4832	unplaced-scaffold	na	na	MU074231.1	<>	na	Primary Assembly	1414	na
DUNSAscaffold_4833	unplaced-scaffold	na	na	MU074232.1	<>	na	Primary Assembly	1413	na
DUNSAscaffold_4834	unplaced-scaffold	na	na	MU074233.1	<>	na	Primary Assembly	1412	na
DUNSAscaffold_4835	unplaced-scaffold	na	na	MU074234.1	<>	na	Primary Assembly	1412	na
DUNSAscaffold_4836	unplaced-scaffold	na	na	MU074235.1	<>	na	Primary Assembly	1412	na
DUNSAscaffold_4837	unplaced-scaffold	na	na	MU074236.1	<>	na	Primary Assembly	1411	na
DUNSAscaffold_4838	unplaced-scaffold	na	na	MU074237.1	<>	na	Primary Assembly	1411	na
DUNSAscaffold_4839	unplaced-scaffold	na	na	MU074238.1	<>	na	Primary Assembly	1411	na
DUNSAscaffold_4840	unplaced-scaffold	na	na	MU074239.1	<>	na	Primary Assembly	1410	na
DUNSAscaffold_4842	unplaced-scaffold	na	na	MU074240.1	<>	na	Primary Assembly	1408	na
DUNSAscaffold_4843	unplaced-scaffold	na	na	MU074241.1	<>	na	Primary Assembly	1408	na
DUNSAscaffold_4844	unplaced-scaffold	na	na	MU074242.1	<>	na	Primary Assembly	1408	na
DUNSAscaffold_4845	unplaced-scaffold	na	na	MU074243.1	<>	na	Primary Assembly	1408	na
DUNSAscaffold_4846	unplaced-scaffold	na	na	MU074244.1	<>	na	Primary Assembly	1407	na
DUNSAscaffold_4847	unplaced-scaffold	na	na	MU074245.1	<>	na	Primary Assembly	1407	na
DUNSAscaffold_4848	unplaced-scaffold	na	na	MU074246.1	<>	na	Primary Assembly	1407	na
DUNSAscaffold_4849	unplaced-scaffold	na	na	MU074247.1	<>	na	Primary Assembly	1407	na
DUNSAscaffold_4850	unplaced-scaffold	na	na	MU074248.1	<>	na	Primary Assembly	1406	na
DUNSAscaffold_4851	unplaced-scaffold	na	na	MU074249.1	<>	na	Primary Assembly	1406	na
DUNSAscaffold_4852	unplaced-scaffold	na	na	MU074250.1	<>	na	Primary Assembly	1405	na
DUNSAscaffold_4853	unplaced-scaffold	na	na	MU074251.1	<>	na	Primary Assembly	1405	na
DUNSAscaffold_4854	unplaced-scaffold	na	na	MU074252.1	<>	na	Primary Assembly	1404	na
DUNSAscaffold_4855	unplaced-scaffold	na	na	MU074253.1	<>	na	Primary Assembly	1403	na
DUNSAscaffold_4856	unplaced-scaffold	na	na	MU074254.1	<>	na	Primary Assembly	1403	na
DUNSAscaffold_4857	unplaced-scaffold	na	na	MU074255.1	<>	na	Primary Assembly	1402	na
DUNSAscaffold_4858	unplaced-scaffold	na	na	MU074256.1	<>	na	Primary Assembly	1402	na
DUNSAscaffold_4859	unplaced-scaffold	na	na	MU074257.1	<>	na	Primary Assembly	1402	na
DUNSAscaffold_4860	unplaced-scaffold	na	na	MU074258.1	<>	na	Primary Assembly	1402	na
DUNSAscaffold_4861	unplaced-scaffold	na	na	MU074259.1	<>	na	Primary Assembly	1401	na
DUNSAscaffold_4862	unplaced-scaffold	na	na	MU074260.1	<>	na	Primary Assembly	1401	na
DUNSAscaffold_4863	unplaced-scaffold	na	na	MU074261.1	<>	na	Primary Assembly	1401	na
DUNSAscaffold_4864	unplaced-scaffold	na	na	MU074262.1	<>	na	Primary Assembly	1400	na
DUNSAscaffold_4865	unplaced-scaffold	na	na	MU074263.1	<>	na	Primary Assembly	1400	na
DUNSAscaffold_4866	unplaced-scaffold	na	na	MU074264.1	<>	na	Primary Assembly	1400	na
DUNSAscaffold_4867	unplaced-scaffold	na	na	MU074265.1	<>	na	Primary Assembly	1399	na
DUNSAscaffold_4868	unplaced-scaffold	na	na	MU074266.1	<>	na	Primary Assembly	1399	na
DUNSAscaffold_4869	unplaced-scaffold	na	na	MU074267.1	<>	na	Primary Assembly	1398	na
DUNSAscaffold_4870	unplaced-scaffold	na	na	MU074268.1	<>	na	Primary Assembly	1398	na
DUNSAscaffold_4871	unplaced-scaffold	na	na	MU074269.1	<>	na	Primary Assembly	1398	na
DUNSAscaffold_4872	unplaced-scaffold	na	na	MU074270.1	<>	na	Primary Assembly	1398	na
DUNSAscaffold_4873	unplaced-scaffold	na	na	MU074271.1	<>	na	Primary Assembly	1397	na
DUNSAscaffold_4874	unplaced-scaffold	na	na	MU074272.1	<>	na	Primary Assembly	1397	na
DUNSAscaffold_4875	unplaced-scaffold	na	na	MU074273.1	<>	na	Primary Assembly	1396	na
DUNSAscaffold_4876	unplaced-scaffold	na	na	MU074274.1	<>	na	Primary Assembly	1396	na
DUNSAscaffold_4877	unplaced-scaffold	na	na	MU074275.1	<>	na	Primary Assembly	1396	na
DUNSAscaffold_4878	unplaced-scaffold	na	na	MU074276.1	<>	na	Primary Assembly	1396	na
DUNSAscaffold_4879	unplaced-scaffold	na	na	MU074277.1	<>	na	Primary Assembly	1396	na
DUNSAscaffold_4880	unplaced-scaffold	na	na	MU074278.1	<>	na	Primary Assembly	1395	na
DUNSAscaffold_4881	unplaced-scaffold	na	na	MU074279.1	<>	na	Primary Assembly	1395	na
DUNSAscaffold_4882	unplaced-scaffold	na	na	MU074280.1	<>	na	Primary Assembly	1394	na
DUNSAscaffold_4883	unplaced-scaffold	na	na	MU074281.1	<>	na	Primary Assembly	1394	na
DUNSAscaffold_4884	unplaced-scaffold	na	na	MU074282.1	<>	na	Primary Assembly	1394	na
DUNSAscaffold_4885	unplaced-scaffold	na	na	MU074283.1	<>	na	Primary Assembly	1392	na
DUNSAscaffold_4886	unplaced-scaffold	na	na	MU074284.1	<>	na	Primary Assembly	1392	na
DUNSAscaffold_4887	unplaced-scaffold	na	na	MU074285.1	<>	na	Primary Assembly	1390	na
DUNSAscaffold_4888	unplaced-scaffold	na	na	MU074286.1	<>	na	Primary Assembly	1390	na
DUNSAscaffold_4889	unplaced-scaffold	na	na	MU074287.1	<>	na	Primary Assembly	1390	na
DUNSAscaffold_4890	unplaced-scaffold	na	na	MU074288.1	<>	na	Primary Assembly	1389	na
DUNSAscaffold_4891	unplaced-scaffold	na	na	MU074289.1	<>	na	Primary Assembly	1389	na
DUNSAscaffold_4892	unplaced-scaffold	na	na	MU074290.1	<>	na	Primary Assembly	1389	na
DUNSAscaffold_4893	unplaced-scaffold	na	na	MU074291.1	<>	na	Primary Assembly	1387	na
DUNSAscaffold_4894	unplaced-scaffold	na	na	MU074292.1	<>	na	Primary Assembly	1387	na
DUNSAscaffold_4895	unplaced-scaffold	na	na	MU074293.1	<>	na	Primary Assembly	1387	na
DUNSAscaffold_4896	unplaced-scaffold	na	na	MU074294.1	<>	na	Primary Assembly	1386	na
DUNSAscaffold_4897	unplaced-scaffold	na	na	MU074295.1	<>	na	Primary Assembly	1386	na
DUNSAscaffold_4898	unplaced-scaffold	na	na	MU074296.1	<>	na	Primary Assembly	1384	na
DUNSAscaffold_4899	unplaced-scaffold	na	na	MU074297.1	<>	na	Primary Assembly	1384	na
DUNSAscaffold_4900	unplaced-scaffold	na	na	MU074298.1	<>	na	Primary Assembly	1380	na
